;time;IPO_entropy;IPO_complexity;IPO_fisher_shanon;IPO_edge_entropy;IPO_edge_complexity;IPO_edge_fisher_shannon;IPO_number_nodes;IPO_self_transition;IPD_entropy;IPD_complexity;IPD_fisher_shanon;IPD_edge_entropy;IPD_edge_complexity;IPD_edge_fisher_shannon;IPD_number_nodes;IPD_self_transition;TP_entropy;TP_complexity;TP_fisher_shanon;TP_edge_entropy;TP_edge_complexity;TP_edge_fisher_shannon;TP_number_nodes;TP_self_transition
1220;[1120, 1221];0.9835847996859316;0.016045579732880396;0.003425842097639392;0.9607329284860076;0.03998276446058026;0.025304255732938236;18.0;0.09183673469387754;0.9853243839861229;0.01451970609352504;0.005165526720953399;0.9789848253208955;0.020031194717032096;0.0054005401299417055;18.0;0.09183673469387754;0.991408922878452;0.00849456274583531;0.005499880371679503;0.9488801212514659;0.05009849909615574;0.0388553014055719;18.0;0.0816326530612245
1221;[1121, 1222];0.9830599092054889;0.016479578572843094;0.0034453308227188873;0.9725857357205491;0.029601987753304738;0.016746824526945165;18.0;0.1020408163265306;0.9853243839861229;0.01451970609352504;0.004977604153481188;0.9789848253208955;0.020031194717032096;0.0054005401299417055;18.0;0.10204081632653061;0.9919877611647422;0.007979621592744965;0.005186643551462489;0.9306282244165778;0.06882298225072127;0.069230947161671;18.0;0.0816326530612245
1222;[1122, 1223];0.9803371492628243;0.01892162738017975;0.0036043007633718587;0.9725857357205491;0.029601987753304738;0.016746824526945165;18.0;0.11224489795918367;0.9822660452472819;0.017449478891500766;0.006022299037336926;0.9789848253208955;0.020031194717032096;0.0054005401299417055;18.0;0.11224489795918366;0.9896320565244525;0.010252423658533617;0.006479651691782113;0.9306282244165778;0.06882298225072127;0.069230947161671;18.0;0.0816326530612245
1223;[1123, 1224];0.9803371492628243;0.01892162738017975;0.0036043007633718587;0.9725857357205491;0.029601987753304738;0.016746824526945165;18.0;0.11224489795918367;0.9822660452472819;0.017449478891500766;0.006022299037336926;0.9400664543100068;0.05624129096313678;0.03320390881671455;18.0;0.11224489795918366;0.9872641284552649;0.012708939120898238;0.008937680290881206;0.9607329284860076;0.03998276446058026;0.025304255732938236;18.0;0.0816326530612245
1224;[1124, 1225];0.9810658325409405;0.01820725623428692;0.0041123956888772075;0.9099617502405772;0.08386502482452259;0.1345102887217908;18.0;0.11224489795918367;0.9844769926722888;0.015252855914698753;0.00454146679840214;0.9400664543100068;0.05624129096313678;0.03320390881671455;18.0;0.11224489795918366;0.9872641284552649;0.012708939120897997;0.009607906044490126;0.9607329284860076;0.03998276446058026;0.025304255732938236;18.0;0.09183673469387754
1225;[1125, 1226];0.9840439619775442;0.015230318185753123;0.0031506108600957696;0.9099617502405772;0.08386502482452303;0.10962277171262279;18.0;0.11224489795918367;0.9874551221088926;0.012256277975401584;0.003618659477356654;0.9218145574751188;0.07465101395325814;0.07492583896981711;18.0;0.11224489795918366;0.9878429667415555;0.012198661987630994;0.009454502145376045;0.9789848253208955;0.020031194717032096;0.007644189183832046;18.0;0.09183673469387754
1226;[1126, 1227];0.9840439619775442;0.015230318185753123;0.0031506108600957696;0.8605934330165173;0.1124650061482193;0.10990591101314118;18.0;0.11224489795918367;0.9874551221088926;0.012256277975401584;0.003618659477356654;0.9400664543100068;0.05624129096313678;0.04952990527020575;18.0;0.11224489795918366;0.9905242495108098;0.009449429344095314;0.006708629260593146;0.9789848253208955;0.020031194717032096;0.007644189183832046;18.0;0.09183673469387754
1227;[1127, 1228];0.9840439619775442;0.015230318185753123;0.0031506108600957696;0.7372018207993071;0.20552203605523012;0.21497012923030828;18.0;0.11224489795918367;0.9874551221088926;0.012256277975401584;0.003618659477356654;0.9218145574751188;0.07465101395325814;0.07492583896981711;18.0;0.11224489795918366;0.9905242495108098;0.009449429344095314;0.006708629260593146;0.9488801212514659;0.05009849909615574;0.0388553014055719;18.0;0.09183673469387754
1228;[1128, 1229];0.9824600849964212;0.016547326944673618;0.004221177467689206;0.8788453298514054;0.09625758861974867;0.05275806567831023;18.0;0.11224489795918367;0.9863513933421595;0.013203568586965317;0.004540885333841478;0.9400664543100068;0.05624129096313678;0.03320390881671455;18.0;0.11224489795918366;0.9905242495108098;0.009449429344095314;0.006708629260593146;0.9400664543100068;0.056241290963136306;0.05431155505619084;18.0;0.09183673469387754
1229;[1129, 1230];0.9796529135416349;0.018963460996867063;0.005339512729955014;0.9400664543100068;0.056241290963136306;0.01645708428976938;18.0;0.12244897959183673;0.9846891247203742;0.014631170177758323;0.00454608096488415;0.9400664543100068;0.05624129096313678;0.03320390881671455;18.0;0.12244897959183673;0.9905242495108098;0.009449429344095314;0.006708629260593146;0.9400664543100068;0.05624129096313678;0.02975727750348739;18.0;0.09183673469387754
1230;[1130, 1231];0.9814623499374585;0.01748456240738893;0.004213721256231973;0.9400664543100068;0.056241290963136306;0.01645708428976938;18.0;0.12244897959183673;0.9860380386420926;0.013491150004508288;0.0035432492414915035;0.9400664543100068;0.05624129096313678;0.03320390881671455;18.0;0.12244897959183673;0.9893002484816892;0.01056823063266479;0.007995401674150353;0.9400664543100068;0.05624129096313678;0.02975727750348739;18.0;0.09183673469387754
1231;[1131, 1232];0.9824600849964212;0.016547326944673618;0.004221177467689206;0.7372018207993071;0.20552203605523012;0.21497012923030828;18.0;0.12244897959183673;0.9863513933421595;0.013203568586965317;0.004540885333841478;0.9218145574751188;0.07465101395325814;0.07492583896981711;18.0;0.12244897959183673;0.9863221190450856;0.013575644634688468;0.010320931000895527;0.9400664543100068;0.05624129096313678;0.02975727750348739;18.0;0.09183673469387754
1232;[1132, 1233];0.9802491375714144;0.01873638578686685;0.0036522046293488105;0.8156631257730546;0.17358160031193096;0.20141908355767463;18.0;0.12244897959183673;0.9849775473212131;0.014525829688905518;0.0035724959225790576;0.9218145574751188;0.07465101395325814;0.07492583896981711;18.0;0.12244897959183673;0.9851613730311848;0.014597340188907112;0.010147367943711214;0.9400664543100068;0.05624129096313678;0.02975727750348739;18.0;0.09183673469387754
1233;[1133, 1234];0.9814623499374585;0.01748456240738893;0.004213721256231973;0.8822716235122601;0.1326740121853418;0.1411238448333048;18.0;0.12244897959183673;0.9860380386420926;0.013491150004508288;0.0035432492414915035;0.9218145574751188;0.07465101395325814;0.07492583896981711;18.0;0.12244897959183673;0.9857715743986009;0.014046146077730026;0.010581282751232442;0.9400664543100068;0.05624129096313678;0.02975727750348739;18.0;0.09183673469387754
1234;[1134, 1235];0.9824600849964212;0.016547326944673618;0.004221177467689206;0.8457678298424841;0.15263918322465844;0.13040054012994168;18.0;0.12244897959183673;0.9863513933421595;0.013203568586965317;0.004540885333841478;0.9218145574751188;0.07465101395325814;0.07492583896981711;18.0;0.12244897959183673;0.9863221190450856;0.013575644634688468;0.010320931000895527;0.9400664543100068;0.05624129096313678;0.02975727750348739;18.0;0.09183673469387754
1235;[1135, 1236];0.9792768025796513;0.019337157417034682;0.004828511697279206;0.7372018207993071;0.20552203605523012;0.21497012923030828;18.0;0.12244897959183673;0.982791531995434;0.01654423051312575;0.0060812523987440964;0.9218145574751188;0.07465101395325814;0.07492583896981711;18.0;0.12244897959183673;0.9866539270878489;0.013261821119566114;0.008627113833472509;0.9789848253208955;0.020031194717032096;0.007644189183832046;18.0;0.09183673469387754
1236;[1136, 1237];0.9792768025796513;0.019337157417034682;0.004828511697279206;0.7372018207993071;0.20552203605523012;0.21497012923030828;18.0;0.1326530612244898;0.982791531995434;0.01654423051312575;0.0060812523987440964;0.8433532525013715;0.1600207811327745;0.2746853653889816;18.0;0.1326530612244898;0.9872641284552649;0.012708939120897997;0.007409139692502912;0.967132018086354;0.030601750822931005;0.02144660940672623;18.0;0.10204081632653061
1237;[1137, 1238];0.9811743953045915;0.017436566182135196;0.005317316621948616;0.8605934330165173;0.1124650061482193;0.07802343363298832;18.0;0.1326530612244898;0.9846891247203742;0.014631170177758323;0.006635959004799359;0.9218145574751188;0.07465101395325814;0.07492583896981711;18.0;0.1326530612244898;0.9905242495108099;0.009449429344095072;0.0054915035352281665;0.967132018086354;0.030601750822931005;0.02144660940672623;18.0;0.10204081632653061
1238;[1138, 1239];0.9803372939005307;0.018313851505965973;0.005430424550558735;0.9099617502405772;0.08386502482452259;0.07202032244402629;18.0;0.12244897959183673;0.9855262261244349;0.013746724621534957;0.00525594277504593;0.9218145574751188;0.07465101395325814;0.07492583896981711;18.0;0.12244897959183673;0.9916559531219791;0.008296957134433288;0.004094455168737037;0.9789848253208955;0.020031194717032096;0.0054005401299417055;18.0;0.09183673469387754
1239;[1139, 1240];0.9779693658313431;0.020727304405017903;0.004865610374130478;0.9908376325554372;0.00919559653943412;0.00631378215210273;18.0;0.12244897959183673;0.9840627144705024;0.015198226143038512;0.004225573418132506;0.9218145574751188;0.07465101395325814;0.07492583896981711;18.0;0.12244897959183673;0.9900793797767257;0.009765083195115062;0.0039939177497342535;0.9400664543100068;0.056241290963136306;0.047325143994575554;18.0;0.09183673469387754
1240;[1140, 1241];0.9779693658313431;0.020727304405017903;0.004865610374130478;0.9789848253208955;0.020031194717033057;0.023350869007568574;18.0;0.12244897959183673;0.9840627144705024;0.015198226143038512;0.004225573418132506;0.9218145574751188;0.07465101395325814;0.07492583896981711;18.0;0.12244897959183673;0.9910771148356886;0.008811537597431496;0.004274344300995515;0.9400664543100068;0.056241290963136306;0.047325143994575554;18.0;0.09183673469387754
1241;[1141, 1242];0.9756296950504191;0.022633514777461016;0.006756141820210112;0.9908376325554372;0.00919559653943412;0.00631378215210273;18.0;0.12244897959183673;0.9821654827893127;0.016800675336207663;0.0060056327939135516;0.8521669194428305;0.15570286915415116;0.2667468245269452;18.0;0.12244897959183673;0.9916559531219791;0.008296957134433288;0.004094455168737037;0.9789848253208955;0.020031194717032096;0.0054005401299417055;18.0;0.09183673469387754
1242;[1142, 1243];0.9727485604370681;0.02560288356945725;0.0063242614836794735;0.9908376325554372;0.00919559653943412;0.00631378215210273;18.0;0.12244897959183673;0.9802678900643726;0.018704486815227062;0.005047899260893165;0.9218145574751188;0.07465101395325814;0.07492583896981711;18.0;0.12244897959183673;0.9900793797767257;0.009765083195115062;0.0039939177497342535;0.9400664543100068;0.056241290963136306;0.047325143994575554;18.0;0.09183673469387754
1243;[1143, 1244];0.9749453146915232;0.02327684938653401;0.006064795989152267;0.9908376325554372;0.00919559653943412;0.00631378215210273;18.0;0.12244897959183673;0.9821654827893127;0.016800675336207663;0.0043219407328198714;0.9218145574751188;0.07465101395325814;0.07492583896981711;18.0;0.12244897959183673;0.9910771148356886;0.008811537597431496;0.004274344300995515;0.9400664543100068;0.056241290963136306;0.047325143994575554;18.0;0.09183673469387754
1244;[1144, 1245];0.9756296950504193;0.022633514777461027;0.007420162241546619;0.9488801212514659;0.05009849909615667;0.05273549718498637;18.0;0.12244897959183673;0.9836289944432453;0.015354443056031635;0.004711976647860034;0.9218145574751188;0.07465101395325814;0.07492583896981711;18.0;0.12244897959183673;0.9883958320664341;0.011564063253699053;0.00603145769318883;0.9789848253208955;0.020031194717032096;0.0054005401299417055;18.0;0.09183673469387754
1245;[1145, 1246];0.9720206895913681;0.025685749583641976;0.009174058162969078;0.988762155916294;0.011020915954694937;0.010102051443364384;17.0;0.12244897959183673;0.9811743953045915;0.017436566182135196;0.005317316621948616;0.9346062324545018;0.05923630142030886;0.04946454847376468;17.0;0.12244897959183673;0.9883958320664341;0.011564063253699295;0.005374877530689304;0.9789848253208955;0.020031194717032096;0.0054005401299417055;18.0;0.09183673469387754
1246;[1146, 1247];0.9673732012949617;0.029706865261987778;0.010676634015768979;0.988762155916294;0.011020915954694937;0.016836752405607305;17.0;0.1326530612244898;0.9769371317987275;0.021249376264041973;0.0067190431433588405;0.8509141738158379;0.150954974494615;0.23395301433902865;17.0;0.1326530612244898;0.9849044960856669;0.01515710783122789;0.0071525080767366675;0.9789848253208955;0.020031194717032096;0.0054005401299417055;18.0;0.10204081632653061
1247;[1147, 1248];0.9678072823659694;0.029256138281499554;0.011390474693875401;0.988762155916294;0.011020915954694937;0.016836752405607305;17.0;0.1326530612244898;0.9781503441647716;0.020005054874786432;0.006311929113925837;0.9346062324545018;0.05923630142030886;0.04946454847376468;17.0;0.1326530612244898;0.9877856306990181;0.012118304225016223;0.005133670832683341;0.9789848253208955;0.020031194717032096;0.0054005401299417055;18.0;0.10204081632653061
1248;[1148, 1249];0.9708889859801989;0.026794751835684565;0.011374836218905627;0.988762155916294;0.011020915954694937;0.016836752405607305;17.0;0.12244897959183673;0.981550506266575;0.017061388612231027;0.005487318100314232;0.956650471575569;0.042706726936619574;0.06263480451232883;17.0;0.12244897959183673;0.9894563233873135;0.010522510550986564;0.005556776304167644;0.967132018086354;0.030601750822931005;0.02144660940672623;18.0;0.10204081632653061
1249;[1149, 1250];0.9734375001183705;0.024761452664042484;0.009769045822572053;0.988762155916294;0.011020915954694937;0.010102051443364384;17.0;0.11224489795918367;0.9836732973624653;0.015289875942206068;0.003948280762420704;0.956650471575569;0.042706726936619574;0.06263480451232883;17.0;0.11224489795918367;0.9854144427600616;0.014593206605445361;0.008591851683481736;0.9607329284860076;0.03998276446058026;0.03287066936024998;18.0;0.10204081632653061
1250;[1150, 1251];0.9772406825532269;0.021437455941215985;0.007480872422900051;0.988762155916294;0.011020915954694937;0.010102051443364384;17.0;0.11224489795918367;0.9862549094025512;0.01302460031832633;0.0029156983040174063;0.956650471575569;0.042706726936619574;0.06263480451232883;17.0;0.11224489795918367;0.9854144427600616;0.014593206605445361;0.008591851683481736;0.9607329284860076;0.03998276446058026;0.03287066936024998;18.0;0.10204081632653061
1251;[1151, 1252];0.9750297351282201;0.023603398206456867;0.007728808364684555;0.9151375424972876;0.0781069856660928;0.07215943147654366;17.0;0.11224489795918367;0.9840439619775442;0.015230318185753123;0.0031506108600957696;0.956650471575569;0.04270672693661934;0.041755267983032085;17.0;0.11224489795918367;0.980551533213523;0.019508288332496303;0.012465309546003802;0.9607329284860076;0.03998276446058026;0.03287066936024998;18.0;0.10204081632653061
1252;[1152, 1253];0.9732090918357481;0.025560315764862465;0.006928472556693583;0.9151375424972876;0.0781069856660928;0.07215943147654366;17.0;0.11224489795918367;0.9824781772953673;0.016829678205521413;0.0029142975015747368;0.9151375424972876;0.0781069856660928;0.07215943147654366;17.0;0.11224489795918367;0.9798671528546269;0.020157211812609748;0.01089786149351352;0.9725857357205491;0.029601987753304738;0.016746824526945165;18.0;0.10204081632653061
1253;[1153, 1254];0.9722670824255691;0.026401883463308098;0.00578982249337838;0.9151375424972876;0.0781069856660928;0.07215943147654366;17.0;0.11224489795918367;0.9808074846070719;0.018403221527228168;0.002659381493437858;0.799333799517899;0.18613927924796106;0.21759546816668066;17.0;0.11224489795918367;0.9771443929119622;0.02258079094657199;0.01154347211898214;0.9725857357205491;0.029601987753304738;0.016746824526945165;18.0;0.10204081632653061
1254;[1154, 1255];0.9747216815642226;0.02436204373816638;0.006189744640939351;0.9346062324545016;0.05923630142030885;0.0633825983040506;17.0;0.10204081632653061;0.9835302445497366;0.015958514886655024;0.0023047798809793783;0.799333799517899;0.18613927924796106;0.21759546816668066;17.0;0.1020408163265306;0.9785182389329085;0.02128067907748816;0.012739432484317782;0.9725857357205491;0.029601987753304738;0.016746824526945165;18.0;0.10204081632653061
1255;[1155, 1256];0.9747216815642226;0.02436204373816638;0.006189744640939351;0.9151375424972876;0.0781069856660928;0.07215943147654366;17.0;0.10204081632653061;0.9835302445497366;0.015958514886655024;0.0023047798809793783;0.9151375424972876;0.0781069856660928;0.07215943147654366;17.0;0.1020408163265306;0.9798671528546269;0.020157211812609748;0.01089786149351352;0.9725857357205491;0.029601987753304738;0.016746824526945165;18.0;0.10204081632653061
